event_id,En_MeV,x_mm,y_mm,z_mm,cosTheta,weight,time_ns,surface_id,surface_name
3440482,1.76406,32.94,-10.9805,19.2391,0.18992,1,3.41629,2,side_x
3423108,1.25758,1.36011,32.94,-21.96,-0.695549,1,3.78648,3,side_y
3458071,0.0418968,-8.32816,32.9891,12.7,-0.299046,1,17.1567,3,side_y
3413737,1.72165,3.96307,32.94,-10.8772,0.152259,1,2.89234,3,side_y
3436563,0.815952,-10.4975,-32.9969,4.62,-0.312659,1,3.75855,3,side_y
3448264,1.01351,-32.94,3.54084,18.6774,0.629913,1,4.11666,2,side_x
3446290,0.224518,-32.94,1.79118,-20.58,-0.22562,1,6.51651,2,side_x
3417436,0.684178,-17.9704,32.94,15.5262,0.568635,1,7.26935,3,side_y
3436577,0.567315,-4.96534,-32.94,-7.2623,0.277625,1,5.3042,3,side_y
3456129,0.122004,-32.94,-17.8761,-0.182511,0.11705,1,16.0462,2,side_x
3450270,1.11192e-06,-32.94,-19.3005,19.8272,0.76994,1,4240.7,2,side_x
3462051,0.531385,-32.94,-11.3807,19.1799,-0.104216,1,3.96605,2,side_x
3462051,1.03967,32.94,-7.79043,8.56659,-0.311948,1,4.35786,2,side_x
3454210,0.46644,-5.49278,-32.94,-5.23101,0.203674,1,4.45687,3,side_y
3454210,0.719172,-32.94,-19.5377,6.56379,0.489595,1,4.34557,2,side_x
3458138,1.03707,-32.94,-19.396,15.135,-0.487136,1,4.1318,2,side_x
3430775,4.94364,-32.94,-2.44438,-16.2011,0.139233,1,2.16132,2,side_x
3421232,0.0756259,-32.9892,12.9149,-22.78,-0.3765,1,11.2634,2,side_x
3428827,0.50854,22.8552,32.94,-1.05554,-0.374056,1,5.48323,3,side_y
3428829,0.549555,-32.94,-6.45472,14.2822,0.0375097,1,4.63263,2,side_x
3428836,2.2398,32.94,6.44361,-15.0279,0.0723711,1,2.60861,2,side_x
3421255,0.0688332,-0.566184,32.94,10.2568,-0.0710415,1,13.3097,3,side_y
3450329,0.916946,10.8669,32.94,-0.450117,-0.257819,1,6.05004,3,side_y
3436645,0.609277,-6.24886,32.94,-20.8251,0.426965,1,4.4726,3,side_y
3419297,0.533462,0.431483,-32.94,6.42887,0.33763,1,4.48323,3,side_y
3413833,0.806704,-33.19,3.62258,2.52927,0.192406,1,5.56918,2,side_x
3436647,0.22863,32.94,14.7533,-10.9214,0.492726,1,5.34368,2,side_x
3436647,0.107235,-15.1186,-32.94,16.9377,-0.154394,1,17.2997,3,side_y
3442513,0.707235,31.9733,32.94,-12.1378,0.20088,1,5.08365,3,side_y
3456222,0.0983403,32.94,2.25975,6.02192,-0.231754,1,8.07775,2,side_x
3452320,1.55467,-18.5693,-32.94,14.4595,0.49833,1,3.65071,3,side_y
3460154,0.547049,32.94,18.5347,7.12063,0.19776,1,4.99002,2,side_x
3434771,0.00271421,32.94,-8.69171,-11.7738,0.974992,1,25.5312,2,side_x
3432777,0.549124,32.94,-2.29441,1.72148,0.410523,1,4.55128,2,side_x
3421303,0.73628,-32.94,28.6825,19.6314,0.53231,1,5.42615,2,side_x
3438679,0.63298,-32.94,20.5962,6.47173,0.40288,1,4.82497,2,side_x
3434785,0.481515,11.2971,32.94,21.2888,-0.0136665,1,5.9705,3,side_y
3458228,0.240913,-13.5279,33.19,-9.61273,-0.220174,1,7.21529,3,side_y
3464143,0.139345,-10.8024,32.94,-6.96244,-0.718663,1,13.4672,3,side_y
3464143,0.0324695,0.549005,33.19,-12.5791,-0.285813,1,26.9471,3,side_y
3417566,2.09791e-07,-32.3293,32.94,-5.13521,0.544528,1,10024.5,3,side_y
3417566,0.950397,24.4094,-32.94,-20.9008,-0.263688,1,4.92476,3,side_y
3458234,0.00441764,3.91159,-32.94,-0.471755,-0.0407334,1,121.114,3,side_y
3438703,0.185693,-21.8908,32.94,-20.0628,-0.697777,1,9.19237,3,side_y
3458253,0.123784,6.64455,-32.94,-0.499661,-0.704063,1,9.65151,3,side_y
3421339,2.92848,32.94,-12.2783,-5.11478,0.595298,1,2.83985,2,side_x
3421339,2.14218,-4.90806,-32.94,-12.1936,-0.048914,1,2.86597,3,side_y
3423297,0.232257,32.9376,2.08948,-3.71,-0.105238,1,8.24545,2,side_x
3438720,3.33574,-32.94,-1.10384,19.5905,0.327763,1,2.58918,2,side_x
3434835,0.681402,-0.624557,32.94,-4.23147,-0.128565,1,4.53456,3,side_y
3448443,0.795675,10.8123,32.94,1.09094,0.00308843,1,3.79604,3,side_y
3466103,0.0167651,7.97376,32.94,-20.1521,0.523709,1,36.9736,3,side_y
3446471,2.02366,-26.599,-32.94,21.043,0.595967,1,3.79502,3,side_y
3444576,0.0492911,0.793686,32.94,-4.96019,-0.397741,1,14.301,3,side_y
3438741,0.184775,4.2611,-32.94,6.72992,0.200862,1,6.66238,3,side_y
3442620,0.290047,-32.94,10.8262,19.9251,0.252118,1,13.8652,2,side_x
3430926,0.0044186,15.1659,-33.0643,-7.54,-0.30696,1,41.6618,3,side_y
3440718,0.629599,13.1523,32.94,19.8311,0.686757,1,5.85318,3,side_y
3462221,0.847292,-16.5377,32.94,-7.19176,0.154821,1,3.78924,3,side_y
3458303,0.583069,12.8119,-32.94,-21.0056,-0.475902,1,7.36867,3,side_y
3430935,0.369181,-25.1902,-32.94,-1.05274,-0.587446,1,1.57998,3,side_y
3442631,0.414337,-32.94,-14.6133,9.08763,0.0454264,1,7.30339,2,side_x
3417640,0.515234,14.69,32.94,1.83358,0.0538249,1,8.78097,3,side_y
3417644,0.108064,3.9307,32.94,-15.6123,0.978481,1,7.63885,3,side_y
3425224,0.0169904,-32.94,15.0805,-21.1811,0.601577,1,15.0778,2,side_x
3417645,0.736621,4.63722,32.94,-16.9303,-0.600135,1,4.41472,3,side_y
3466139,0.61588,-32.94,-3.5803,-0.551532,-0.0388574,1,3.57249,2,side_x
3434879,0.507492,32.94,-9.34174,-20.3308,-0.600775,1,5.11158,2,side_x
3417659,0.929479,-32.94,-22.5744,-20.6992,-0.255486,1,4.46812,2,side_x
3432889,0.159614,-32.94,30.0551,20.8811,0.49917,1,20.0402,2,side_x
3450485,3.10512,-32.94,13.8334,-21.8524,-0.538647,1,2.61098,2,side_x
3432898,0.508198,-32.94,-17.5102,-1.02666,0.129183,1,5.03232,2,side_x
3462266,0.720003,32.94,-19.2006,-4.27375,0.527854,1,1.65545,2,side_x
3462266,1.54513,1.88918,32.94,6.98922,0.115112,1,4.74671,3,side_y
3427096,0.612213,32.94,31.1497,6.12692,-0.42431,1,6.08396,2,side_x
3450509,1.94537,-25.3741,-32.94,-20.8641,-0.322757,1,3.46294,3,side_y
3425264,0.000486805,32.94,11.4293,17.5545,-0.154394,1,204.844,2,side_x
3460309,0.0971496,-32.94,5.0587,-16.957,0.07384,1,14.0942,2,side_x
3450525,0.344104,-32.94,-16.2986,7.90974,-0.192928,1,4.92519,2,side_x
3456384,1.88425,-33.19,-6.52489,-9.77527,0.0329655,1,3.09371,2,side_x
3434938,0.582168,33.19,-7.55952,-20.1701,-0.715998,1,4.98416,2,side_x
3454461,0.73758,28.1454,32.94,-10.653,-0.112486,1,8.81498,3,side_y
3458383,1.11234,13.4125,32.94,0.264748,-0.0889875,1,3.68216,3,side_y
3468031,0.00105815,0.342763,-32.94,7.42903,-0.160349,1,136.513,3,side_y
3448567,0.0498833,32.94,-14.9185,-0.655633,0.0785237,1,13.7626,2,side_x
3456410,0.203007,32.94,11.3025,-21.6706,-0.713739,1,10.4132,2,side_x
3458406,0.708699,-31.0643,32.94,-20.0981,-0.0918898,1,5.84926,3,side_y
3466231,1.5951,-32.94,25.1956,15.5815,0.461974,1,3.93116,2,side_x
3466231,0.0165094,11.0946,-32.9314,-17.7,-0.728899,1,49.7476,3,side_y
3466231,1.40107,15.2021,32.94,5.4162,-0.0425404,1,6.32106,3,side_y
3466231,0.706645,32.94,-7.85761,-0.598127,0.575899,1,3.6897,2,side_x
3450569,0.115339,10.3806,-33.19,-12.2344,0.709227,1,4.89115,3,side_y
3429087,0.377515,-27.7134,-32.94,-6.56111,0.323175,1,3.0317,3,side_y
3442740,0.642894,-32.94,-26.9676,5.93846,0.410895,1,5.14024,2,side_x
3442742,1.31206,-32.94,-31.6987,-1.13451,-0.24164,1,4.16569,2,side_x
3460362,0.0016065,-32.94,-7.02743,-5.42004,-0.278558,1,56.2724,2,side_x
3415940,0.541991,19.6868,-32.94,-20.1945,0.204713,1,5.55162,3,side_y
3464322,0.278562,18.0729,33.19,-7.27196,0.163113,1,7.68476,3,side_y
3464322,8.1035e-05,-32.94,31.0658,10.1958,-0.821064,1,338.777,2,side_x
3446614,0.202239,-32.94,5.76908,-16.5719,-0.15537,1,8.43112,2,side_x
3468071,0.0959625,32.94,5.53063,-6.99576,0.448667,1,7.81959,2,side_x
3434990,0.569109,-27.9965,32.94,-5.54619,-0.185115,1,6.40807,3,side_y
3434990,1.7192,32.94,20.9097,1.00656,0.283351,1,3.32103,2,side_x
3434992,0.313537,22.4568,-32.94,-20.7108,-0.374025,1,7.04297,3,side_y
3435000,0.529118,11.4408,32.94,1.10638,0.221333,1,4.74338,3,side_y
3454538,0.241256,-8.3418,-32.94,20.5037,-0.246369,1,16.1537,3,side_y
3431092,0.910774,18.5362,32.94,20.4733,0.520034,1,4.46458,3,side_y
3442788,0.318186,32.94,-2.29573,10.3515,0.484648,1,8.19908,2,side_x
3438921,0.162207,32.94,-13.9145,5.53574,-0.239928,1,7.66844,2,side_x
3468105,0.250326,32.94,-9.27815,5.03445,0.170774,1,3.41177,2,side_x
3458465,0.458088,24.7349,-32.94,-10.386,-0.206432,1,6.21485,3,side_y
3460417,0.573213,32.94,-29.1955,17.093,-0.105309,1,5.93332,2,side_x
3442799,2.74466,32.94,-9.9623,19.4225,0.345705,1,2.73685,2,side_x
3444764,1.26075,-4.52114,33.19,22.7569,0.163327,1,3.48224,3,side_y
3415996,0.824989,-32.94,-7.68787,-4.205,-0.136481,1,3.68545,2,side_x
3470001,0.179037,-1.62497,32.94,14.1791,0.383465,1,12.5224,3,side_y
3444776,0.00869472,-20.1205,33.19,-19.9275,-0.125836,1,54.0195,3,side_y
3423531,0.8003,2.35171,32.9095,-12.62,-0.651229,1,5.91881,3,side_y
3421568,0.00497735,22.1432,-32.94,-5.14813,-0.279013,1,34.6228,3,side_y
3421571,0.487053,17.2124,-32.94,9.37109,0.142558,1,2.69217,3,side_y
3431132,0.0658114,31.8543,32.94,13.872,0.243773,1,24.7601,3,side_y
3436971,1.54141,-33.19,-4.52408,13.1192,0.69429,1,4.2076,2,side_x
3436971,1.86921,30.2195,32.94,-22.3645,-0.12972,1,3.13285,3,side_y
3419631,1.00502,-27.5209,-32.94,7.43883,0.643815,1,5.54452,3,side_y
3468148,0.648788,25.3514,-32.94,-1.18959,0.358969,1,5.48359,3,side_y
3435070,0.278609,0.664735,32.94,14.3142,0.130638,1,8.96768,3,side_y
3452640,0.773969,-32.94,15.7387,-4.89227,-0.276539,1,5.17972,2,side_x
3427280,1.4923,-11.866,-32.94,-9.89615,0.0342043,1,3.6811,3,side_y
3454612,1.68371,-14.3487,-32.94,6.75388,0.501883,1,3.34428,3,side_y
3442865,1.43956,9.47497,-32.94,-5.84194,0.397082,1,2.95049,3,side_y
3468177,0.624905,-7.32125,32.94,-0.825091,0.424653,1,4.5795,3,side_y
3468177,3.17816,33.19,5.27699,-9.66593,0.325301,1,2.63404,2,side_x
3417879,0.243723,13.7514,32.94,8.04799,0.884051,1,11.1871,3,side_y
3456555,0.338108,-32.94,-18.5469,-0.464702,0.0849279,1,9.87339,2,side_x
3435105,1.89459,14.8525,-32.94,0.072756,0.105418,1,3.16135,3,side_y
3435108,0.845704,32.94,-2.83454,-17.4162,-0.519687,1,5.3387,2,side_x
3448729,1.77889,32.94,-17.6583,10.2433,0.409081,1,3.44061,2,side_x
3448729,0.230115,3.94751,32.94,5.73457,0.812198,1,6.14649,3,side_y
3456573,1.6357,11.41,-32.94,8.36373,0.09677,1,2.81576,3,side_y
3431203,1.24811,7.31953,-32.94,7.38579,0.0467879,1,3.34584,3,side_y
3439029,0.230388,-32.94,-21.4628,-17.3921,-0.349601,1,9.42289,2,side_x
3452691,1.06699,32.94,20.577,6.53181,-0.000240208,1,2.86786,2,side_x
3460526,0.750595,32.94,-5.69958,-6.96028,-0.737618,1,4.31744,2,side_x
3460528,0.00218845,-7.53327,32.94,-15.2036,0.43434,1,39.0494,3,side_y
3466425,0.00955336,-12.4549,33.0824,4.84118,0.615906,1,26.3751,3,side_y
3441025,1.37421,32.94,18.7762,1.25528,-0.00419595,1,3.4631,2,side_x
3423662,0.382295,-3.58215,33.19,-1.23858,0.436256,1,7.14722,3,side_y
3450778,0.162668,32.94,6.45124,9.19574,0.252417,1,5.65972,2,side_x
3452729,0.652444,24.6273,32.94,21.3066,0.64598,1,8.73939,3,side_y
3452746,0.974504,19.7461,32.94,1.65117,0.130526,1,4.50292,3,side_y
3450796,0.69702,32.94,5.87967,-5.93466,0.169776,1,4.27431,2,side_x
3462563,0.719096,-32.94,-18.2896,-9.89833,0.0160936,1,4.46012,2,side_x
3421717,1.09577,32.94,16.9004,1.35498,-0.444193,1,4.23532,2,side_x
3452752,0.349966,-32.94,14.5339,10.0082,-0.251403,1,10.034,2,side_x
3433200,0.014037,-33.19,-26.8226,4.74005,-0.322109,1,72.1599,2,side_x
3444949,0.0297257,32.9398,18.7725,-19.7,0.323756,1,17.8257,2,side_x
3437130,0.000227173,-32.94,21.0898,-21.4988,-0.160085,1,261.746,2,side_x
3462587,0.609495,-32.94,-23.3823,-20.2409,-0.44961,1,3.00592,2,side_x
3466486,0.746076,8.16901,32.94,-6.91436,0.267689,1,3.83513,3,side_y
3421754,1.27951,4.52597,-32.94,-10.4115,-0.633264,1,3.4786,3,side_y
3468314,0.3496,-27.0183,32.94,8.46225,-0.398432,1,7.91367,3,side_y
3433235,1.03388,-32.94,-23.6061,20.2593,0.473475,1,6.26462,2,side_x
3433235,0.0848846,32.94,1.81953,14.5093,0.587291,1,7.12071,2,side_x
3429352,0.584843,25.5033,-32.94,-4.51365,-0.392508,1,12.2052,3,side_y
3452795,1.85853,25.6538,32.94,1.1834,0.465908,1,3.7044,3,side_y
3425606,0.497919,-8.62627,-32.94,15.802,-0.14587,1,5.37328,3,side_y
3454772,0.673393,13.6207,33.19,-14.7999,0.0892679,1,6.26553,3,side_y
3450861,0.0255482,15.1233,32.94,-10.4306,0.665217,1,16.8548,3,side_y
3443026,0.304624,14.2669,32.94,-11.8139,-0.709101,1,7.61693,3,side_y
3444995,0.199063,32.94,5.38157,17.2253,0.480261,1,6.6274,2,side_x
3444997,0.767098,33.19,-9.65499,-22.7759,-0.3532,1,4.13193,2,side_x
3437181,0.00378943,32.94,13.7179,7.97053,-0.460805,1,120.337,2,side_x
3425627,0.000341965,-32.94,-25.6131,-16.5405,0.668623,1,163.575,2,side_x
3425627,0.582222,-3.84212,32.94,8.62749,0.396215,1,4.55709,3,side_y
3460681,1.42562,-32.94,0.383118,-16.9626,-0.0364011,1,3.07464,2,side_x
3431376,0.927227,-32.94,-8.90132,8.65229,-0.349202,1,2.99312,2,side_x
3429421,1.67419,32.94,-32.592,-4.39367,-0.289795,1,3.53012,2,side_x
3456763,0.00054989,1.54891,32.94,1.55911,-0.336328,1,56.5833,3,side_y
3454842,0.299,-32.94,24.1962,17.424,0.268201,1,7.09622,2,side_x
3439223,0.837527,-1.4375,32.94,13.5246,-0.223121,1,10.0607,3,side_y
3437241,0.379182,10.2726,-32.94,-22.3602,-0.33335,1,5.68846,3,side_y
3441191,1.49041,-32.94,24.1286,19.2954,0.175625,1,6.15505,2,side_x
3472123,0.427783,11.7582,-32.94,-6.52907,0.315365,1,5.5416,3,side_y
3468425,2.07015,6.62478,32.94,10.3334,-0.169,1,2.96784,3,side_y
3439246,0.000557621,-32.94,-2.2931,1.96156,0.702023,1,149.483,2,side_x
3425708,0.401681,15.1269,32.94,17.5931,0.631134,1,7.74671,3,side_y
3425708,1.0445,32.94,21.9675,-7.00033,0.475778,1,5.93631,2,side_x
3472143,1.34095,1.49692,-32.94,14.9004,0.473587,1,4.09519,3,side_y
3433379,2.04892,-32.94,-32.939,15.997,0.189562,1,3.59449,2,side_x
3419950,1.28643,-32.94,-12.2051,17.978,0.236473,1,3.71322,2,side_x
3445120,1.40893,32.94,-1.32631,-10.6527,-0.481354,1,3.31327,2,side_x
3431466,1.53742,29.6236,33.19,-1.39942,-0.504341,1,4.4452,3,side_y
3441250,0.00301179,9.01128,32.94,-3.90738,-0.0573722,1,22.0378,3,side_y
3433390,0.0657362,-32.94,-3.48882,21.1976,0.261259,1,22.2229,2,side_x
3435397,0.502588,-32.94,14.9016,5.56115,0.299399,1,4.68329,2,side_x
3456855,0.00021278,16.1623,33.19,-22.2558,0.647374,1,228.863,3,side_y
3431484,0.473486,3.80055,32.94,7.73669,0.33035,1,5.82511,3,side_y
3456857,0.372469,-17.9825,-32.94,17.0088,-0.177114,1,8.99883,3,side_y
3464744,0.124882,27.7854,33.19,10.423,-0.509473,1,17.438,3,side_y
3464744,1.43156,-10.0667,-32.94,-6.59337,0.0110411,1,2.96022,3,side_y
3451023,0.591784,-32.94,16.1267,8.15392,0.282695,1,6.60474,2,side_x
3464760,0.987557,-2.29939,-32.94,-15.5454,-0.589564,1,4.29474,3,side_y
3437343,1.08169,-32.94,-22.1436,-22.0055,-0.27459,1,4.08617,2,side_x
3427630,0.549407,-16.8564,-32.94,-10.6153,-0.0217094,1,5.00421,3,side_y
3472234,0.583407,-17.878,-32.94,18.4975,0.567046,1,5.32495,3,side_y
3439355,0.749225,-32.94,-3.03952,-20.5356,-0.0614137,1,4.35557,2,side_x
3431549,0.367992,18.4946,32.94,-0.833322,0.843117,1,4.46972,3,side_y
3431549,1.04496,32.94,-6.75124,-4.34353,0.240833,1,3.59162,2,side_x
3451073,0.629686,20.363,32.94,22.2455,0.63361,1,6.07149,3,side_y
3453034,0.756059,-32.94,27.4567,5.44829,-0.328179,1,5.33049,2,side_x
3453034,0.878908,32.94,-20.3244,-5.30623,0.0598787,1,4.4586,2,side_x
3443249,1.88296,-23.4503,-32.94,14.3596,0.161755,1,3.5581,3,side_y
3425843,0.196189,32.9363,17.6286,22.78,0.97354,1,11.8292,2,side_x
3468559,0.759913,-32.94,-10.291,-16.9828,-0.285711,1,4.22924,2,side_x
3423986,0.538267,-32.9335,4.24767,-22.78,-0.609135,1,6.63434,2,side_x
3456947,0.243626,-32.94,26.4236,16.0364,0.397594,1,12.8441,2,side_x
3468568,1.44231,-6.95053,32.94,-10.7522,-0.111038,1,3.28354,3,side_y
3441364,0.472578,-16.1058,32.94,-6.42015,0.200444,1,4.98662,3,side_y
3441372,0.547866,-32.94,3.83028,-10.102,-0.138472,1,4.07013,2,side_x
3445252,0.0529803,7.92362,32.94,8.19322,0.0113612,1,19.5622,3,side_y
3445252,0.0311641,18.4548,-32.94,17.8537,0.594119,1,27.3361,3,side_y
3447165,0.583781,3.03776,32.94,-0.597547,-0.270076,1,4.84728,3,side_y
3447165,0.651372,-32.94,10.9623,5.19559,0.323553,1,4.68669,2,side_x
3431606,0.00262104,-32.94,8.90858,-15.0119,-0.428217,1,34.2078,2,side_x
3460919,0.014613,-32.9161,15.3648,-7.29,0.700584,1,20.6664,2,side_x
3462904,1.52539,32.94,-1.71268,13.028,0.280983,1,5.0391,2,side_x
3462904,1.24465,14.9275,32.94,-15.7401,0.141359,1,3.56727,3,side_y
3466804,0.216632,-0.0873716,32.94,2.00632,0.474789,1,7.13252,3,side_y
3478035,0.0459135,3.08349,33.19,-7.17782,0.291623,1,11.0298,3,side_y
3476071,0.757016,26.7466,32.94,21.115,0.683471,1,5.57822,3,side_y
3456993,0.0767752,-13.8818,-32.94,16.9032,-0.32952,1,21.4013,3,side_y
3462912,0.459271,-2.51784,32.94,-20.5353,-0.685591,1,5.64919,3,side_y
3445295,0.053367,-27.9558,-32.94,20.4598,0.640645,1,19.3526,3,side_y
3459007,0.771536,16.0117,-32.9927,-17.7,-0.895796,1,5.63424,3,side_y
3429677,2.89646,-32.94,22.1681,21.5502,0.865769,1,3.64186,2,side_x
3460957,0.347155,3.80294,-32.94,14.1383,0.153853,1,6.40999,3,side_y
3441432,0.421531,32.94,4.12005,17.4922,0.479553,1,5.46795,2,side_x
3441434,7.08748e-05,33.19,4.84822,5.22226,0.739075,1,302.979,2,side_x
3445314,0.120068,32.94,0.942698,-15.6242,0.588031,1,9.27824,2,side_x
3478073,1.27645,-32.94,-22.408,-22.106,-0.566361,1,4.20678,2,side_x
3478073,0.448384,-32.94,-29.4656,6.56955,-0.247246,1,6.92602,2,side_x
3433581,0.362537,-32.94,-27.3269,-6.97174,-0.353172,1,8.20248,2,side_x
3429697,0.597057,32.94,-3.95433,-12.0043,-0.442019,1,5.19262,2,side_x
3455097,1.03769,32.94,22.1663,-0.274121,0.617058,1,4.72801,2,side_x
3447228,0.439617,6.72377,32.94,13.5585,0.426445,1,7.93536,3,side_y
3478082,1.16411,32.94,3.92294,1.78463,0.188163,1,3.81267,2,side_x
3478083,1.11943,-32.94,-19.0137,-9.9152,0.0283443,1,3.82202,2,side_x
3474158,1.49249,33.19,-5.7473,-14.6818,-0.0856807,1,3.1152,2,side_x
3462962,0.332682,32.94,6.28624,-4.05376,0.198351,1,7.95376,2,side_x
3474165,1.07134e-08,-32.94,-18.0192,-21.6904,0.648354,1,18972.1,2,side_x
3464931,0.0154003,31.0104,-32.94,-15.7578,-0.0682639,1,22.3463,3,side_y
3427811,1.42956,32.94,-13.5602,-0.649678,-0.438576,1,3.74145,2,side_x
3462990,0.41223,18.8835,32.94,18.8013,0.416829,1,5.24459,3,side_y
3453202,2.42246,32.94,2.95671,-0.260625,-0.296578,1,3.62107,2,side_x
3443416,0.423789,-9.00111,33.19,2.45901,-0.374108,1,6.53719,3,side_y
3435670,0.417517,23.3876,-32.924,2.62,0.174163,1,5.42753,3,side_y
3435680,1.81046,32.94,3.84274,-11.4826,-0.205924,1,3.01403,2,side_x
3443440,1.30622,-32.94,-29.9131,14.764,-0.291424,1,2.78847,2,side_x
3435685,0.837408,-32.94,12.0167,21.7079,0.366425,1,4.0577,2,side_x
3427885,1.1299,12.859,-32.94,-4.00896,0.156924,1,3.73867,3,side_y
3445442,1.55184,-30.4905,32.94,10.1142,0.371084,1,5.46465,3,side_y
3470672,0.0688636,-32.9577,-22.4247,-1.46,-0.364919,1,17.4951,2,side_x
3465054,0.385581,18.4206,32.94,1.8005,0.0842201,1,9.00502,3,side_y
3449343,0.25491,32.94,6.07694,1.42407,0.21954,1,5.70787,2,side_x
3435742,0.564936,7.03115,-32.94,-11.2031,-0.545877,1,4.52269,3,side_y
3437641,0.0681542,-0.859112,-32.94,13.8135,0.074875,1,12.5957,3,side_y
3478229,0.758287,33.19,14.7184,-14.8975,-0.515,1,4.46082,2,side_x
3466998,1.93946,-6.59925,-32.94,0.297839,0.0449494,1,3.03174,3,side_y
3433742,0.00391838,11.7763,-32.94,-15.0882,-0.665274,1,45.5449,3,side_y
3441622,0.660397,32.94,-1.32957,-4.00569,0.235288,1,5.51475,2,side_x
3470718,0.178843,-32.94,-18.5715,13.4625,-0.352183,1,11.074,2,side_x
3472546,0.182192,-12.8167,-32.94,7.62679,-0.53764,1,11.4928,3,side_y
3451368,0.292121,26.2889,32.94,16.573,-0.0770113,1,11.9459,3,side_y
3465097,2.06453,-32.94,-28.7118,0.629135,0.328225,1,2.89869,2,side_x
3474335,0.498637,14.4364,32.94,-20.1461,0.543057,1,8.29141,3,side_y
3459214,0.0203284,-32.94,1.19781,19.0645,0.488657,1,19.4111,2,side_x
3437682,2.62951,32.94,-3.90013,14.2047,0.445385,1,2.92673,2,side_x
3437682,0.209825,-32.94,-22.7066,-21.3275,0.701214,1,8.27994,2,side_x
3437682,1.79301,-32.94,5.97037,-0.965457,-0.241176,1,4.93504,2,side_x
3445512,1.36774,-32.9361,4.05263,10.7,0.617052,1,3.55457,2,side_x
3437688,0.894415,4.49866,-32.94,13.1378,-0.219321,1,5.10416,3,side_y
3447431,1.57593,33.19,-8.32133,-9.64203,0.118809,1,3.29565,2,side_x
3447431,0.415329,-31.0386,-32.94,0.20377,-0.752028,1,3.19816,3,side_y
3447431,1.23864,32.94,31.4145,0.919975,0.445493,1,5.61975,2,side_x
3447431,0.0863008,-32.94,-2.56721,-10.1434,0.149408,1,6.70763,2,side_x
3427988,0.0205173,32.94,13.9435,-16.1486,0.256039,1,18.4077,2,side_x
3459239,0.0151893,32.94,-23.6382,-6.09824,0.41188,1,25.5242,2,side_x
3437724,0.64189,28.977,32.94,0.00677891,0.0839909,1,5.61196,3,side_y
3437724,0.839043,-21.6446,32.94,19.3587,0.115029,1,7.22389,3,side_y
3474389,1.55397,4.2398,-33.19,-22.7664,-0.332601,1,3.33361,3,side_y
3451429,0.893312,-14.7161,-32.94,0.490166,0.30238,1,5.53713,3,side_y
3447467,0.00274566,-32.94,-1.11417,13.6935,-0.143123,1,35.0924,2,side_x
3457277,0.182499,3.66973,-32.94,9.87228,0.825784,1,9.39305,3,side_y
3457277,0.747967,32.94,-15.9613,-4.44505,-0.50204,1,3.96772,2,side_x
3480196,0.294038,-32.94,10.2716,6.16004,0.599406,1,6.4598,2,side_x
3429945,1.55216,-32.94,7.87917,8.20873,-0.249589,1,3.31386,2,side_x
3472623,0.07382,32.94,-25.4674,-6.5285,0.184316,1,9.3223,2,side_x
3472623,0.14655,-9.32892,32.94,-21.2481,-0.1955,1,4.42225,3,side_y
3472623,8.34731,3.70327,-32.94,-15.412,-0.233517,1,2.28772,3,side_y
3472623,1.60436,10.2069,-32.94,14.7765,0.594442,1,3.82385,3,side_y
3435853,0.058668,7.57277,32.94,-11.6007,-0.25732,1,17.5653,3,side_y
3439748,3.54947,-33.19,19.637,4.65174,-0.0683207,1,3.42622,2,side_x
3467116,0.146748,32.94,20.9242,8.05934,-0.108044,1,7.98905,2,side_x
3441721,0.648334,-32.94,31.8719,21.0696,0.344272,1,5.8473,2,side_x
3476389,0.571467,-6.10294,32.94,-15.3381,-0.0913394,1,4.56638,3,side_y
3467121,0.270145,-3.76888,32.94,9.77165,0.691316,1,11.2443,3,side_y
3437766,0.347191,-32.94,-13.8948,8.94909,0.168631,1,6.31801,2,side_x
3433859,3.11225,3.89255,32.94,17.2635,0.0584514,1,2.59692,3,side_y
3449474,0.78548,-0.0179239,-32.94,16.1416,-0.0554853,1,2.549,3,side_y
3470827,0.950774,-32.94,4.71386,-16.9242,-0.0919117,1,3.79121,2,side_x
3470834,1.08198,2.7428,-32.94,14.0175,0.386156,1,3.90275,3,side_y
3457322,0.000786717,-1.09637,-32.94,0.980301,0.369084,1,160.755,3,side_y
3459328,0.607992,32.94,-3.55774,18.7333,0.901822,1,5.43408,2,side_x
3437799,0.385041,32.9335,-15.2399,-9.79,-0.87804,1,7.55054,2,side_x
3455399,0.235391,-3.55914,32.94,-10.4026,0.069858,1,5.9111,3,side_y
3455399,0.125626,-0.13282,32.94,-10.0437,-0.240454,1,9.23499,3,side_y
3449506,3.66159,-32.94,14.3618,21.4093,0.67787,1,3.12611,2,side_x
3461283,0.524176,14.0191,32.94,18.8547,0.451191,1,4.9568,3,side_y
3455402,0.282531,1.47082,-32.94,-16.4816,-0.305135,1,6.05248,3,side_y
3431982,0.942692,32.94,3.18602,-3.79566,0.341912,1,3.65828,2,side_x
3445656,0.20721,-10.2667,-32.94,-4.98704,0.135739,1,6.32868,3,side_y
3484028,1.40504,-13.0132,33.19,22.2239,-0.71154,1,6.73541,3,side_y
3484036,0.703618,32.94,-24.063,10.3914,0.12265,1,4.54002,2,side_x
3435943,0.546636,-26.2659,-32.94,-4.70767,0.0936522,1,4.83163,3,side_y
